Group,Optimizer,JoinOrder,ExecutionTime,Loop,Table,Edge
27a.sql,Dynamic Programming,9--5---7--3---4---1--0---2---10--6----11-----8--,651.858,10,12,21
27a.sql,Dynamic Programming,9--5---7--3---4---1--0---2---10--6----11-----8--,647.181,63,12,21
27a.sql,Dynamic Programming,9--5---7--3---4---1--0---2---10--6----11-----8--,660.631,24,12,21
27a.sql,Dynamic Programming,9--5---7--3---4---1--0---2---10--6----11-----8--,653.504,32,12,21
27a.sql,Dynamic Programming,9--5---7--3---4---1--0---2---10--6----11-----8--,645.072,18,12,21
27a.sql,Dynamic Programming,9--5---7--3---4---1--0---2---10--6----11-----8--,647.463,27,12,21
27a.sql,Dynamic Programming,9--5---7--3---4---1--0---2---10--6----11-----8--,646.463,11,12,21
27a.sql,Dynamic Programming,9--5---7--3---4---1--0---2---10--6----11-----8--,645.585,64,12,21
27a.sql,Reinforcement Learning,5-9-11-8-7-0-2-3-1-4-10-6-,681.751,28,12,21
27a.sql,Reinforcement Learning,5-9-11-10-8-7-4-6-3-0-1-2-,682.115,20,12,21
27a.sql,Reinforcement Learning,5-9-11-10-6-8-7-3-4-0-1-2-,681.163,94,12,21
27a.sql,Reinforcement Learning,5-9-11-0-2-8-10-6-1-7-3-4-,703.674,16,12,21
27a.sql,Reinforcement Learning,5-9-11-10-8-6-7-3-4-0-2-1-,679.542,11,12,21
27a.sql,Reinforcement Learning,5-9-10-11-6-8-0-2-1-7-3-4-,667.749,8,12,21
27a.sql,Reinforcement Learning,5-9-8-11-10-7-6-0-3-1-2-4-,680.593,9,12,21
27a.sql,Reinforcement Learning,5-9-11-10-8-6-7-3-4-0-2-1-,683.681,15,12,21
27a.sql,Reinforcement Learning,5-9-11-8-10-7-3-4-6-0-2-1-,685.78,69,12,21
27a.sql,Reinforcement Learning,5-9-11-8-10-0-1-2-6-7-3-4-,686.532,78,12,21
27b.sql,Dynamic Programming,9--5---7--3---4---1--0---2---10--6----11-----8--,631.425,76,12,21
27b.sql,Dynamic Programming,9--5---7--3---4---1--0---2---10--6----11-----8--,631.307,17,12,21
27b.sql,Dynamic Programming,9--5---7--3---4---1--0---2---10--6----11-----8--,638.755,10,12,21
27b.sql,Dynamic Programming,9--5---7--3---4---1--0---2---10--6----11-----8--,629.312,21,12,21
27b.sql,Dynamic Programming,9--5---7--3---4---1--0---2---10--6----11-----8--,646.362,31,12,21
27b.sql,Dynamic Programming,9--5---7--3---4---1--0---2---10--6----11-----8--,633.884,60,12,21
27b.sql,Dynamic Programming,9--5---7--3---4---1--0---2---10--6----11-----8--,632.216,17,12,21
27b.sql,Dynamic Programming,9--5---7--3---4---1--0---2---10--6----11-----8--,626.781,66,12,21
27b.sql,Dynamic Programming,9--5---7--3---4---1--0---2---10--6----11-----8--,631.591,33,12,21
27b.sql,Dynamic Programming,9--5---7--3---4---1--0---2---10--6----11-----8--,630.354,10,12,21
27b.sql,Reinforcement Learning,5-9-8-11-10-7-4-3-6-0-1-2-,628.789,51,12,21
27b.sql,Reinforcement Learning,5-9-11-8-0-1-7-3-4-10-2-6-,625.106,20,12,21
27b.sql,Reinforcement Learning,5-9-8-11-10-0-7-1-3-4-2-6-,640.021,10,12,21
27b.sql,Reinforcement Learning,5-9-8-11-7-3-4-0-1-2-10-6-,641.155,74,12,21
27b.sql,Reinforcement Learning,5-9-8-11-7-10-3-6-4-0-2-1-,630.532,93,12,21
27b.sql,Reinforcement Learning,5-9-11-8-7-4-3-0-1-2-10-6-,625.055,47,12,21
27b.sql,Reinforcement Learning,5-9-8-0-11-2-7-4-10-6-3-1-,628.359,37,12,21
27b.sql,Reinforcement Learning,5-9-11-8-7-4-3-10-6-0-1-2-,634.521,11,12,21
27b.sql,Reinforcement Learning,5-9-10-6-8-11-0-1-7-3-4-2-,630.579,87,12,21
27c.sql,Dynamic Programming,9--5---7--3---4---1--0---2---10--6----11-----8--,950.159,11,12,21
27c.sql,Dynamic Programming,9--5---7--3---4---1--0---2---10--6----11-----8--,958.601,26,12,21
27c.sql,Dynamic Programming,9--5---7--3---4---1--0---2---10--6----11-----8--,949.731,17,12,21
27c.sql,Dynamic Programming,9--5---7--3---4---1--0---2---10--6----11-----8--,952.074,50,12,21
27c.sql,Dynamic Programming,9--5---7--3---4---1--0---2---10--6----11-----8--,955.419,49,12,21
27c.sql,Dynamic Programming,9--5---7--3---4---1--0---2---10--6----11-----8--,952.213,38,12,21
27c.sql,Dynamic Programming,9--5---7--3---4---1--0---2---10--6----11-----8--,954.626,47,12,21
27c.sql,Dynamic Programming,9--5---7--3---4---1--0---2---10--6----11-----8--,959.327,27,12,21
27c.sql,Dynamic Programming,9--5---7--3---4---1--0---2---10--6----11-----8--,952.764,46,12,21
27c.sql,Dynamic Programming,9--5---7--3---4---1--0---2---10--6----11-----8--,962.845,24,12,21
27c.sql,Reinforcement Learning,5-9-10-11-8-6-7-4-3-0-2-1-,1036.19,26,12,21
27c.sql,Reinforcement Learning,5-9-10-11-6-8-7-4-0-1-2-3-,1027.54,20,12,21
27c.sql,Reinforcement Learning,5-9-10-11-7-6-8-3-4-0-1-2-,1032.86,35,12,21
27c.sql,Reinforcement Learning,5-9-10-11-6-0-8-2-1-7-3-4-,1032.74,41,12,21
27c.sql,Reinforcement Learning,5-9-11-10-6-8-7-3-4-0-1-2-,1040.14,16,12,21
27c.sql,Reinforcement Learning,5-9-10-11-6-8-7-3-0-2-1-4-,1033.44,66,12,21
27c.sql,Reinforcement Learning,5-9-10-11-8-6-0-1-2-7-4-3-,1028.22,17,12,21
27c.sql,Reinforcement Learning,5-9-10-11-8-6-0-1-2-7-3-4-,1048.58,9,12,21
27c.sql,Reinforcement Learning,5-9-10-11-8-6-0-1-2-7-4-3-,1032.09,18,12,21
27c.sql,Reinforcement Learning,5-9-10-11-8-6-7-3-0-2-1-4-,1031.29,50,12,21
28a.sql,Dynamic Programming,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,1365.68,64,15,23
28a.sql,Dynamic Programming,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,1365.64,9,15,23
28a.sql,Dynamic Programming,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,1369.06,32,15,23
28a.sql,Dynamic Programming,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,1361.26,75,15,23
28a.sql,Dynamic Programming,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,1361.3,15,15,23
28a.sql,Dynamic Programming,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,1366.23,8,15,23
28a.sql,Dynamic Programming,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,1365.94,30,15,23
28a.sql,Dynamic Programming,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,1365.3,9,15,23
28a.sql,Dynamic Programming,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,1366.29,43,15,23
28a.sql,Dynamic Programming,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,1368.17,23,15,23
28a.sql,Reinforcement Learning,7-12-0-13-11-6-1-2-9-3-4-8-10-5-,1370.48,12,15,23
28a.sql,Reinforcement Learning,7-12-0-13-1-11-10-5-9-8-3-4-6-2-,1358.22,24,15,23
28a.sql,Reinforcement Learning,7-12-0-13-1-11-6-10-8-5-2-9-3-4-,1358.53,20,15,23
28a.sql,Reinforcement Learning,7-12-0-13-1-11-10-6-8-5-2-9-3-4-,1358.86,74,15,23
28a.sql,Reinforcement Learning,7-12-0-13-1-11-6-10-2-5-8-9-3-4-,1352.36,35,15,23
28a.sql,Reinforcement Learning,7-12-0-13-1-2-10-11-9-5-3-4-6-8-,1366.71,48,15,23
28a.sql,Reinforcement Learning,7-12-0-13-1-10-11-5-2-6-8-9-3-4-,1355.6,47,15,23
28a.sql,Reinforcement Learning,7-12-0-13-1-11-6-2-9-3-4-8-10-5-,1384.22,13,15,23
28a.sql,Reinforcement Learning,7-12-0-13-1-10-11-6-5-8-2-9-4-3-,1362.54,21,15,23
28a.sql,Reinforcement Learning,7-12-0-13-1-11-10-9-6-3-4-5-8-2-,1362.96,15,15,23
28b.sql,Dynamic Programming,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,782.583,35,15,23
28b.sql,Dynamic Programming,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,805.89,16,15,23
28b.sql,Dynamic Programming,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,771.812,9,15,23
28b.sql,Dynamic Programming,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,782.326,27,15,23
28b.sql,Dynamic Programming,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,778.01,31,15,23
28b.sql,Dynamic Programming,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,779.283,11,15,23
28b.sql,Dynamic Programming,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,778.268,13,15,23
28b.sql,Dynamic Programming,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,784.325,32,15,23
28b.sql,Dynamic Programming,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,778.16,29,15,23
28b.sql,Dynamic Programming,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,784.495,99,15,23
28b.sql,Reinforcement Learning,7-12-13-0-10-8-5-2-1-11-6-9-3-4-,742.625,99,15,23
28b.sql,Reinforcement Learning,7-12-13-0-1-10-9-5-2-3-4-8-11-6-,749.38,99,15,23
28b.sql,Reinforcement Learning,7-12-13-0-8-1-2-10-11-6-5-9-3-4-,745.161,99,15,23
28b.sql,Reinforcement Learning,7-12-13-0-11-10-6-5-1-2-8-9-3-4-,747.684,99,15,23
28b.sql,Reinforcement Learning,7-12-13-0-1-2-8-10-11-5-6-9-3-4-,744.114,99,15,23
28b.sql,Reinforcement Learning,7-12-13-0-8-10-2-5-1-11-6-9-3-4-,749.374,99,15,23
28b.sql,Reinforcement Learning,7-12-13-0-10-5-1-9-2-3-4-8-11-6-,743.567,99,15,23
28b.sql,Reinforcement Learning,7-12-10-13-8-5-11-0-1-2-9-6-3-4-,748.79,99,15,23
28b.sql,Reinforcement Learning,7-12-10-13-5-8-11-0-2-9-3-4-1-6-,745.909,99,15,23
28b.sql,Reinforcement Learning,7-12-13-11-0-1-6-10-5-2-8-9-3-4-,750.165,99,15,23
28c.sql,Dynamic Programming,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,1400.52,99,15,23
28c.sql,Dynamic Programming,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,1399.03,99,15,23
28c.sql,Dynamic Programming,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,1399.73,99,15,23
28c.sql,Dynamic Programming,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,1400.88,99,15,23
28c.sql,Dynamic Programming,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,1398.11,99,15,23
28c.sql,Dynamic Programming,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,1400.01,99,15,23
28c.sql,Dynamic Programming,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,1415.3,99,15,23
28c.sql,Dynamic Programming,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,1393.97,99,15,23
28c.sql,Dynamic Programming,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,1396.46,10,15,23
28c.sql,Dynamic Programming,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,1402.85,93,15,23
28c.sql,Reinforcement Learning,7-12-13-0-11-6-10-8-1-9-3-4-5-2-,1328.92,11,15,23
28c.sql,Reinforcement Learning,7-12-13-0-11-6-2-8-1-10-5-9-3-4-,1340.1,16,15,23
28c.sql,Reinforcement Learning,7-12-13-0-10-11-8-9-3-4-6-5-1-2-,1351.2,47,15,23
28c.sql,Reinforcement Learning,7-12-13-0-11-1-2-8-6-10-5-9-3-4-,1331.28,18,15,23
28c.sql,Reinforcement Learning,7-12-13-0-10-11-6-2-5-1-8-9-3-4-,1343.49,16,15,23
28c.sql,Reinforcement Learning,7-12-13-0-11-6-10-1-2-5-8-9-3-4-,1337,42,15,23
28c.sql,Reinforcement Learning,7-12-13-0-10-11-2-8-6-5-1-9-3-4-,1345.83,32,15,23
28c.sql,Reinforcement Learning,7-12-13-0-11-6-10-8-5-1-2-9-3-4-,1333.89,30,15,23
28c.sql,Reinforcement Learning,7-12-13-0-11-6-10-1-8-2-5-9-3-4-,1338.44,18,15,23
28c.sql,Reinforcement Learning,7-12-13-0-2-11-6-8-1-10-5-9-3-4-,1330.94,23,15,23
29a.sql,Dynamic Programming,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,1296.86,11,17,28
29a.sql,Dynamic Programming,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,1288.19,43,17,28
29a.sql,Dynamic Programming,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,1277.53,41,17,28
29a.sql,Dynamic Programming,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,1287.68,21,17,28
29a.sql,Dynamic Programming,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,1284.9,56,17,28
29a.sql,Dynamic Programming,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,1284.99,16,17,28
29a.sql,Dynamic Programming,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,1285.17,10,17,28
29a.sql,Dynamic Programming,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,1278.23,8,17,28
29a.sql,Dynamic Programming,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,1291.23,9,17,28
29a.sql,Dynamic Programming,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,1291.87,15,17,28
29a.sql,Reinforcement Learning,9-12-16-11-5-14-13-0-1-3-8-4-2-15-7-10-6-,1138.06,58,17,28
29a.sql,Reinforcement Learning,9-12-16-10-11-5-14-13-4-7-6-0-8-15-1-2-3-,1120.03,74,17,28
29a.sql,Reinforcement Learning,9-12-16-11-7-5-14-13-10-15-6-8-0-4-1-2-3-,1112.74,47,17,28
29a.sql,Reinforcement Learning,9-12-16-11-7-10-5-4-14-0-13-6-15-8-1-2-3-,1115.39,16,17,28
29a.sql,Reinforcement Learning,9-12-16-11-5-14-4-10-15-6-8-0-13-7-1-2-3-,1119.81,10,17,28
29a.sql,Reinforcement Learning,9-12-16-10-11-5-14-4-6-0-15-8-13-7-1-2-3-,1129.76,16,17,28
29a.sql,Reinforcement Learning,9-12-16-11-5-14-7-8-0-4-13-15-10-6-1-2-3-,1116.79,21,17,28
29a.sql,Reinforcement Learning,9-12-16-11-10-5-14-4-7-8-0-13-15-6-1-2-3-,1125.85,54,17,28
29a.sql,Reinforcement Learning,9-12-16-11-5-14-4-8-13-10-6-0-15-7-1-2-3-,1121.98,9,17,28
29b.sql,Dynamic Programming,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,1111.1,70,17,28
29b.sql,Dynamic Programming,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,1097.72,24,17,28
29b.sql,Dynamic Programming,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,1099.48,10,17,28
29b.sql,Dynamic Programming,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,1100.09,55,17,28
29b.sql,Dynamic Programming,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,1105.71,37,17,28
29b.sql,Dynamic Programming,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,1097.53,11,17,28
29b.sql,Dynamic Programming,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,1110.23,82,17,28
29b.sql,Dynamic Programming,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,1097.05,43,17,28
29b.sql,Dynamic Programming,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,1110.1,36,17,28
29b.sql,Dynamic Programming,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,1095.79,9,17,28
29b.sql,Reinforcement Learning,9-12-16-11-5-14-10-6-8-13-0-4-15-7-1-2-3-,977.721,61,17,28
29b.sql,Reinforcement Learning,9-12-16-11-5-14-15-7-8-4-0-13-10-6-1-2-3-,954.37,38,17,28
29b.sql,Reinforcement Learning,9-12-16-11-7-5-14-15-10-0-6-8-4-13-1-2-3-,954.301,10,17,28
29b.sql,Reinforcement Learning,9-12-16-11-7-10-6-5-14-4-15-1-8-2-3-0-13-,951.732,32,17,28
29b.sql,Reinforcement Learning,9-12-16-11-7-5-14-4-10-15-13-6-8-0-1-2-3-,962.297,17,17,28
29b.sql,Reinforcement Learning,9-12-16-11-5-14-4-15-8-0-13-7-10-6-1-2-3-,955.567,51,17,28
29b.sql,Reinforcement Learning,9-12-16-11-5-14-13-7-0-8-4-15-10-6-1-2-3-,950.075,53,17,28
29b.sql,Reinforcement Learning,9-12-16-11-5-14-7-0-10-6-8-4-13-15-1-2-3-,956.646,43,17,28
29b.sql,Reinforcement Learning,9-12-16-11-5-14-10-0-8-6-4-13-15-7-1-2-3-,984.345,76,17,28
29b.sql,Reinforcement Learning,9-12-16-11-5-13-14-7-15-0-8-4-10-6-1-2-3-,962.107,50,17,28
29c.sql,Dynamic Programming,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,1515.58,67,17,28
29c.sql,Dynamic Programming,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,1503.95,25,17,28
29c.sql,Dynamic Programming,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,1508.76,25,17,28
29c.sql,Dynamic Programming,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,1505.84,25,17,28
29c.sql,Dynamic Programming,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,1505.52,46,17,28
29c.sql,Dynamic Programming,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,1504.24,47,17,28
29c.sql,Dynamic Programming,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,1507.36,16,17,28
29c.sql,Dynamic Programming,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,1510.6,86,17,28
29c.sql,Dynamic Programming,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,1503.24,11,17,28
29c.sql,Dynamic Programming,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,1508.07,9,17,28
29c.sql,Reinforcement Learning,9-12-5-16-1-3-4-15-2-0-13-14-8-11-7-10-6-,1429.27,18,17,28
29c.sql,Reinforcement Learning,9-12-5-1-16-3-2-0-4-13-14-8-15-11-7-10-6-,1434.89,56,17,28
29c.sql,Reinforcement Learning,9-12-5-16-1-3-4-10-6-0-13-14-8-2-15-11-7-,1427.54,43,17,28
29c.sql,Reinforcement Learning,9-12-5-16-1-13-14-3-4-2-8-0-15-11-7-10-6-,1418.9,79,17,28
29c.sql,Reinforcement Learning,9-12-5-16-1-3-4-15-13-2-0-14-8-11-7-10-6-,1415.97,85,17,28
29c.sql,Reinforcement Learning,9-12-5-16-1-3-13-15-2-0-4-14-8-11-7-10-6-,1385.13,9,17,28
29c.sql,Reinforcement Learning,9-12-5-16-1-13-0-14-8-3-4-2-15-11-7-10-6-,1419.91,41,17,28
29c.sql,Reinforcement Learning,9-12-5-16-1-13-14-11-7-8-3-0-4-2-15-10-6-,1433.2,80,17,28
29c.sql,Reinforcement Learning,9-12-5-15-16-1-3-14-2-8-4-0-13-11-7-10-6-,1426.27,59,17,28
29c.sql,Reinforcement Learning,9-12-5-16-1-3-15-13-2-0-4-14-8-11-7-10-6-,1434.03,16,17,28
2a.sql,Dynamic Programming,4--3---2---1---0--,1142.14,65,5,5
2a.sql,Dynamic Programming,4--3---2---1---0--,1153.1,8,5,5
2a.sql,Dynamic Programming,4--3---2---1---0--,1146.24,20,5,5
2a.sql,Dynamic Programming,4--3---2---1---0--,1127.96,9,5,5
2a.sql,Dynamic Programming,4--3---2---1---0--,1142.84,46,5,5
2a.sql,Dynamic Programming,4--3---2---1---0--,1145.27,21,5,5
2a.sql,Dynamic Programming,4--3---2---1---0--,1142.42,17,5,5
2a.sql,Dynamic Programming,4--3---2---1---0--,1137.86,24,5,5
2a.sql,Dynamic Programming,4--3---2---1---0--,1143.97,24,5,5
2a.sql,Dynamic Programming,4--3---2---1---0--,1150.21,69,5,5
2a.sql,Reinforcement Learning,1-3-4-2-0-,256.448,48,5,5
2a.sql,Reinforcement Learning,1-3-4-2-0-,257.649,81,5,5
2a.sql,Reinforcement Learning,1-3-4-2-0-,256.371,86,5,5
2a.sql,Reinforcement Learning,1-3-4-2-0-,258.125,13,5,5
2a.sql,Reinforcement Learning,1-3-4-2-0-,256.412,18,5,5
2a.sql,Reinforcement Learning,1-3-2-0-4-,239.259,15,5,5
2a.sql,Reinforcement Learning,1-3-4-2-0-,256.477,29,5,5
2a.sql,Reinforcement Learning,1-3-4-2-0-,258.967,31,5,5
2a.sql,Reinforcement Learning,1-3-4-2-0-,258.571,16,5,5
2b.sql,Dynamic Programming,4--3---2---1---0--,1097.06,9,5,5
2b.sql,Dynamic Programming,4--3---2---1---0--,1092.87,27,5,5
2b.sql,Dynamic Programming,4--3---2---1---0--,1093.58,24,5,5
2b.sql,Dynamic Programming,4--3---2---1---0--,1101.22,12,5,5
2b.sql,Dynamic Programming,4--3---2---1---0--,1096.93,13,5,5
2b.sql,Dynamic Programming,4--3---2---1---0--,1099.19,32,5,5
2b.sql,Dynamic Programming,4--3---2---1---0--,1096.04,32,5,5
2b.sql,Dynamic Programming,4--3---2---1---0--,1096.67,99,5,5
2b.sql,Dynamic Programming,4--3---2---1---0--,1096.32,99,5,5
2b.sql,Dynamic Programming,4--3---2---1---0--,1093.43,99,5,5
2b.sql,Reinforcement Learning,1-3-4-2-0-,294.935,99,5,5
2b.sql,Reinforcement Learning,1-3-4-2-0-,292.525,99,5,5
2b.sql,Reinforcement Learning,1-3-4-2-0-,291.411,99,5,5
2b.sql,Reinforcement Learning,1-3-4-2-0-,292.259,99,5,5
2b.sql,Reinforcement Learning,1-3-4-2-0-,293.252,99,5,5
2b.sql,Reinforcement Learning,1-3-4-2-0-,291.934,99,5,5
2b.sql,Reinforcement Learning,1-3-4-2-0-,293.261,99,5,5
2b.sql,Reinforcement Learning,1-3-4-2-0-,278.61,99,5,5
2b.sql,Reinforcement Learning,1-3-4-2-0-,293.147,99,5,5
2c.sql,Dynamic Programming,4--3---2---1---0--,1103.54,99,5,5
2c.sql,Dynamic Programming,4--3---2---1---0--,1101.88,99,5,5
2c.sql,Dynamic Programming,4--3---2---1---0--,1106.31,99,5,5
2c.sql,Dynamic Programming,4--3---2---1---0--,1102.93,99,5,5
2c.sql,Dynamic Programming,4--3---2---1---0--,1111.69,69,5,5
2c.sql,Dynamic Programming,4--3---2---1---0--,1107.18,10,5,5
2c.sql,Dynamic Programming,4--3---2---1---0--,1117.39,37,5,5
2c.sql,Dynamic Programming,4--3---2---1---0--,1103.08,19,5,5
2c.sql,Dynamic Programming,4--3---2---1---0--,1111.78,16,5,5
2c.sql,Dynamic Programming,4--3---2---1---0--,1104.88,58,5,5
2c.sql,Reinforcement Learning,0-2-4-3-1-,203.944,18,5,5
2c.sql,Reinforcement Learning,0-2-3-4-1-,189.335,11,5,5
2c.sql,Reinforcement Learning,0-2-4-3-1-,204.907,45,5,5
2c.sql,Reinforcement Learning,0-2-3-4-1-,190.974,28,5,5
2c.sql,Reinforcement Learning,0-2-3-4-1-,190.188,33,5,5
2c.sql,Reinforcement Learning,0-2-3-1-4-,191.854,22,5,5
2c.sql,Reinforcement Learning,0-2-3-1-4-,189.455,25,5,5
2c.sql,Reinforcement Learning,0-2-3-4-1-,192.682,12,5,5
2c.sql,Reinforcement Learning,0-2-3-4-1-,191.634,19,5,5
2c.sql,Reinforcement Learning,0-2-4-3-1-,202.365,26,5,5
2d.sql,Dynamic Programming,4--3---2---1---0--,1102.33,20,5,5
2d.sql,Dynamic Programming,4--3---2---1---0--,1101.55,90,5,5
2d.sql,Dynamic Programming,4--3---2---1---0--,1104.99,16,5,5
2d.sql,Dynamic Programming,4--3---2---1---0--,1102.62,10,5,5
2d.sql,Dynamic Programming,4--3---2---1---0--,1102.79,8,5,5
2d.sql,Dynamic Programming,4--3---2---1---0--,1109.87,9,5,5
2d.sql,Dynamic Programming,4--3---2---1---0--,1105.9,15,5,5
2d.sql,Dynamic Programming,4--3---2---1---0--,1104.63,41,5,5
2d.sql,Dynamic Programming,4--3---2---1---0--,1104.46,78,5,5
2d.sql,Dynamic Programming,4--3---2---1---0--,1104.53,58,5,5
2d.sql,Reinforcement Learning,1-3-4-2-0-,279.022,77,5,5
2d.sql,Reinforcement Learning,1-3-4-2-0-,279.209,18,5,5
2d.sql,Reinforcement Learning,1-3-4-2-0-,278.748,95,5,5
2d.sql,Reinforcement Learning,1-3-4-2-0-,259.848,10,5,5
2d.sql,Reinforcement Learning,1-3-4-2-0-,278.493,17,5,5
2d.sql,Reinforcement Learning,1-3-4-2-0-,259.445,18,5,5
2d.sql,Reinforcement Learning,1-3-4-2-0-,261.183,53,5,5
2d.sql,Reinforcement Learning,1-3-4-2-0-,277.849,15,5,5
2d.sql,Reinforcement Learning,1-3-4-2-0-,260.161,90,5,5
2d.sql,Reinforcement Learning,1-3-4-2-0-,278.679,29,5,5
30a.sql,Dynamic Programming,10--3---7--4---9--6---8--5---1--0---2----11-----,1642.01,17,12,21
30a.sql,Dynamic Programming,10--3---7--4---9--6---8--5---1--0---2----11-----,1632.27,24,12,21
30a.sql,Dynamic Programming,10--3---7--4---9--6---8--5---1--0---2----11-----,1631.49,23,12,21
30a.sql,Dynamic Programming,10--3---7--4---9--6---8--5---1--0---2----11-----,1642.57,10,12,21
30a.sql,Dynamic Programming,10--3---7--4---9--6---8--5---1--0---2----11-----,1637.96,72,12,21
30a.sql,Dynamic Programming,10--3---7--4---9--6---8--5---1--0---2----11-----,1639.91,46,12,21
30a.sql,Dynamic Programming,10--3---7--4---9--6---8--5---1--0---2----11-----,1646.59,23,12,21
30a.sql,Dynamic Programming,10--3---7--4---9--6---8--5---1--0---2----11-----,1637.43,9,12,21
30a.sql,Dynamic Programming,10--3---7--4---9--6---8--5---1--0---2----11-----,1650.19,81,12,21
30a.sql,Dynamic Programming,10--3---7--4---9--6---8--5---1--0---2----11-----,1641.23,15,12,21
30a.sql,Reinforcement Learning,6-9-3-11-0-2-10-1-8-7-4-5-,1465.86,43,12,21
30a.sql,Reinforcement Learning,6-9-0-11-2-3-8-10-5-1-7-4-,1446.12,17,12,21
30a.sql,Reinforcement Learning,6-9-0-11-2-7-3-10-4-1-8-5-,1434.8,43,12,21
30a.sql,Reinforcement Learning,6-9-3-11-0-10-2-1-8-7-4-5-,1447.65,38,12,21
30a.sql,Reinforcement Learning,6-9-3-11-10-0-1-7-4-2-8-5-,1452.62,35,12,21
30a.sql,Reinforcement Learning,6-9-3-11-0-10-8-5-1-2-7-4-,1452.54,40,12,21
30a.sql,Reinforcement Learning,6-9-3-11-10-0-1-8-2-5-7-4-,1462.75,54,12,21
30a.sql,Reinforcement Learning,6-9-3-11-10-0-8-1-2-7-4-5-,1458.82,48,12,21
30a.sql,Reinforcement Learning,6-9-0-11-2-3-10-8-1-5-7-4-,1437.59,28,12,21
30a.sql,Reinforcement Learning,6-9-0-11-7-3-10-1-4-2-8-5-,1445.42,30,12,21
30b.sql,Dynamic Programming,10--3---7--4---9--6---8--5---1--0---2----11-----,1620.24,21,12,21
30b.sql,Dynamic Programming,10--3---7--4---9--6---8--5---1--0---2----11-----,1620.95,49,12,21
30b.sql,Dynamic Programming,10--3---7--4---9--6---8--5---1--0---2----11-----,1622.04,32,12,21
