Query,Optimizer,Loop,JoinOrder,PreparationTime,ExecutionTime,TotalTime
20a.sql,DuckDB,NULL,8--4---3---7--5---9--6---1--0---2-----,5.212,1228.7,1233.93
2c.sql,DuckDB,NULL,4--3---2---1---0--,0.562,1566.65,1567.23
13b.sql,DuckDB,NULL,6--3---5--0---1---8--7---4---2----,4.107,419.007,423.131
10a.sql,DuckDB,NULL,6--4---3---2---5--1----0--,4.211,1657.52,1661.75
11c.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.998,276.151,280.165
27a.sql,DuckDB,NULL,9--5---7--3---4---1--0---2---10--6----11-----8--,5.401,56547.5,56553
10b.sql,DuckDB,NULL,6--4---3---2---5--1----0--,4.091,1601.9,1606.01
4b.sql,DuckDB,NULL,4--3---2---1---0--,0.803,195.162,195.983
22b.sql,DuckDB,NULL,7--2---9--4---6--0---1---10--5---8--3------,4.741,57115.1,57119.9
1d.sql,DuckDB,NULL,4--3---2---1---0--,0.668,651.907,652.592
4c.sql,DuckDB,NULL,4--3---2---1---0--,0.769,748.931,749.717
16a.sql,DuckDB,NULL,6--0---1---7--5---4---3---2---,4.413,5007.12,5011.55
9a.sql,DuckDB,NULL,7--4---3---6--2----1---5--0---,4.66,1762.51,1767.18
28b.sql,DuckDB,NULL,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,5.96,56754.5,56760.5
17a.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.193,2027.3,2031.51
5a.sql,DuckDB,NULL,4--3---2---1---0--,0.882,57218,57218.9
2b.sql,DuckDB,NULL,4--3---2---1---0--,0.623,1597.07,1597.7
12b.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.909,56239,56243
33b.sql,DuckDB,NULL,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,5.869,347.838,353.725
15c.sql,DuckDB,NULL,6--3---7--4---5--1---2---8--0-----,4.22,59188.9,59193.2
8d.sql,DuckDB,NULL,6--5--3--2---4--1------0--,4.826,4899.57,4904.41
17f.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.627,3008.99,3013.63
22d.sql,DuckDB,NULL,7--2---9--4---6--0---1---10--5---8--3------,5.038,59175.9,59181
1a.sql,DuckDB,NULL,4--3---2---1---0--,1.014,661.804,662.835
9d.sql,DuckDB,NULL,7--4---3---6--2----1---5--0---,4.198,3423.27,3427.49
19b.sql,DuckDB,NULL,2--1---8---7--0----9--6---5---4---3---,5.011,58094.2,58099.2
29c.sql,DuckDB,NULL,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,5.661,58255.8,58261.5
23a.sql,DuckDB,NULL,8--4---9--5---7--2---3---10--6---1--0------,4.697,56739.5,56744.2
9c.sql,DuckDB,NULL,7--4---3---6--2----1---5--0---,4.449,2030.82,2035.29
2d.sql,DuckDB,NULL,4--3---2---1---0--,0.719,1648.27,1649.01
11b.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,4.265,230.732,235.013
23c.sql,DuckDB,NULL,8--4---9--5---7--2---3---10--6---1--0------,4.826,57045.4,57050.2
16d.sql,DuckDB,NULL,6--0---1---7--5---4---3---2---,4.563,5803.52,5808.09
2a.sql,DuckDB,NULL,4--3---2---1---0--,0.742,1608.65,1609.41
14b.sql,DuckDB,NULL,4--0---7--6---5---3---2---1---,4.326,57418.8,57423.2
19d.sql,DuckDB,NULL,2--1---8---7--0----9--6---5---4---3---,4.174,7655.75,7659.94
16c.sql,DuckDB,NULL,6--0---1---7--5---4---3---2---,4.431,5869.2,5873.65
13a.sql,DuckDB,NULL,6--3---5--0---1---8--7---4---2----,4.048,56556.4,56560.5
25a.sql,DuckDB,NULL,7--0---8--6---5---4---3---2---1---,3.988,61257.1,61261.1
17c.sql,DuckDB,NULL,6--4---3---2---1---5--0---,6.377,1857.56,1863.95
3b.sql,DuckDB,NULL,3--2---1---0--,0.625,58575.3,58575.9
17b.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.19,1688.54,1692.74
20b.sql,DuckDB,NULL,8--4---3---7--5---9--6---1--0---2-----,5.134,669.465,674.616
6c.sql,DuckDB,NULL,4--2---1---3--0---,0.783,393.781,394.582
1c.sql,DuckDB,NULL,4--3---2---1---0--,0.75,240.247,241.015
30a.sql,DuckDB,NULL,10--3---7--4---9--6---8--5---1--0---2----11-----,4.454,59269.7,59274.1
29a.sql,DuckDB,NULL,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,5.571,58042.2,58047.7
30b.sql,DuckDB,NULL,10--3---7--4---9--6---8--5---1--0---2----11-----,4.906,58012.5,58017.4
11d.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.693,451.104,454.814
8b.sql,DuckDB,NULL,6--5--3--2---4--1------0--,4.532,1084.37,1088.92
26a.sql,DuckDB,NULL,4--3---10---9--6---11--7---8--5---1--0---2------,4.645,1278.34,1283
23b.sql,DuckDB,NULL,8--4---9--5---7--2---3---10--6---1--0------,4.703,50368.3,50373
15b.sql,DuckDB,NULL,6--3---7--4---5--1---2---8--0-----,4.386,50407.7,50412.1
12a.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.718,56328.5,56332.2
22a.sql,DuckDB,NULL,7--2---9--4---6--0---1---10--5---8--3------,4.682,57065.5,57070.2
19a.sql,DuckDB,NULL,2--1---8---7--0----9--6---5---4---3---,4.694,58026,58030.7
21a.sql,DuckDB,NULL,6--2---4--0---1---8--7---3-----5--,4.509,57026.9,57031.4
26c.sql,DuckDB,NULL,4--3---10---9--6---11--7---8--5---1--0---2------,4.593,1137.8,1142.41
7b.sql,DuckDB,NULL,7--4---3---1---6--0---2---5---,5.288,683.121,688.426
14c.sql,DuckDB,NULL,4--0---7--6---5---3---2---1---,3.771,58281.2,58285
9b.sql,DuckDB,NULL,7--4---3---6--2----1---5--0---,4.66,1448.19,1452.87
19c.sql,DuckDB,NULL,2--1---8---7--0----9--6---5---4---3---,4.555,58358.3,58362.9
7c.sql,DuckDB,NULL,7--4---3---1---6--0---2---5---,5.488,32646.2,32651.8
4a.sql,DuckDB,NULL,4--3---2---1---0--,0.825,494.753,495.594
6e.sql,DuckDB,NULL,4--2---1---3--0---,0.821,574.456,575.295
12c.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.822,57018.4,57022.3
27c.sql,DuckDB,NULL,9--5---7--3---4---1--0---2---10--6----11-----8--,5.497,57101.4,57106.9
26b.sql,DuckDB,NULL,4--3---10---9--6---11--7---8--5---1--0---2------,4.573,1044.78,1049.37
33a.sql,DuckDB,NULL,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,5.855,416.244,422.117
24a.sql,DuckDB,NULL,2--1---10---9--0----11--8---7---6---5---4---3---,4.6,58401.1,58405.8
33c.sql,DuckDB,NULL,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,6.138,470.707,476.862
21b.sql,DuckDB,NULL,6--2---4--0---1---8--7---3-----5--,4.633,56408.3,56412.9
25c.sql,DuckDB,NULL,7--0---8--6---5---4---3---2---1---,3.924,64921.3,64925.3
3c.sql,DuckDB,NULL,3--2---1---0--,2.785,59653.7,59656.5
15d.sql,DuckDB,NULL,6--3---7--4---5--1---2---8--0-----,4.947,3545.03,3550
22c.sql,DuckDB,NULL,7--2---9--4---6--0---1---10--5---8--3------,6.413,60042,60048.4
28c.sql,DuckDB,NULL,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,6.006,58534.8,58540.9
7a.sql,DuckDB,NULL,7--4---3---1---6--0---2---5---,5.43,994.765,1000.21
11a.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,4.027,253.015,257.059
6a.sql,DuckDB,NULL,4--2---1---3--0---,0.816,459.525,460.359
6d.sql,DuckDB,NULL,4--2---1---3--0---,0.841,573.557,574.415
5c.sql,DuckDB,NULL,4--3---2---1---0--,0.808,57955.1,57955.9
18c.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.14,59395.4,59399.6
18b.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.209,58052,58056.2
1b.sql,DuckDB,NULL,4--3---2---1---0--,0.635,554.802,555.455
8c.sql,DuckDB,NULL,6--5--3--2---4--1------0--,3.72,5922.4,5926.13
29b.sql,DuckDB,NULL,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,5.558,51425.8,51431.4
6b.sql,DuckDB,NULL,4--2---1---3--0---,0.825,404.908,405.75
30c.sql,DuckDB,NULL,10--3---7--4---9--6---8--5---1--0---2----11-----,4.555,59290.7,59295.3
31c.sql,DuckDB,NULL,9--0---6--2---8--4---5--1---7--3---10------,4.785,59355.4,59360.2
13d.sql,DuckDB,NULL,6--3---5--0---1---8--7---4---2----,3.941,786.387,790.344
17d.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.165,1731.87,1736.05
25b.sql,DuckDB,NULL,7--0---8--6---5---4---3---2---1---,4.086,57706.9,57711
3a.sql,DuckDB,NULL,3--2---1---0--,0.585,57238.4,57239
16b.sql,DuckDB,NULL,6--0---1---7--5---4---3---2---,4.322,10386.4,10390.7
27b.sql,DuckDB,NULL,9--5---7--3---4---1--0---2---10--6----11-----8--,5.663,56480.1,56485.8
17e.sql,DuckDB,NULL,6--4---3---2---1---5--0---,3.99,4519.32,4523.33
28a.sql,DuckDB,NULL,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,5.985,57924,57930.1
31b.sql,DuckDB,NULL,9--0---6--2---8--4---5--1---7--3---10------,5.253,58352.3,58357.5
32a.sql,DuckDB,NULL,5--4--3----2---1---0--,1.208,491.57,492.795
15a.sql,DuckDB,NULL,6--3---7--4---5--1---2---8--0-----,4.344,50600,50604.4
20c.sql,DuckDB,NULL,8--4---3---7--5---9--6---1--0---2-----,5.177,1956.85,1962.04
6f.sql,DuckDB,NULL,4--2---1---3--0---,0.743,3419.8,3420.55
18a.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.465,62673.8,62678.3
10c.sql,DuckDB,NULL,6--4---3---2---5--1----0--,4.28,2499.74,2504.04
5b.sql,DuckDB,NULL,4--3---2---1---0--,1.025,56473.5,56474.5
31a.sql,DuckDB,NULL,9--0---6--2---8--4---5--1---7--3---10------,4.908,58278.5,58283.5
14a.sql,DuckDB,NULL,4--0---7--6---5---3---2---1---,3.797,57734.2,57738
32b.sql,DuckDB,NULL,5--4--3----2---1---0--,1.225,500.511,501.754
13c.sql,DuckDB,NULL,6--3---5--0---1---8--7---4---2----,4.163,343.686,347.865
24b.sql,DuckDB,NULL,2--1---10---9--0----11--8---7---6---5---4---3---,4.687,58008.1,58012.8
21c.sql,DuckDB,NULL,6--2---4--0---1---8--7---3-----5--,4.66,57077.8,57082.5
8a.sql,DuckDB,NULL,6--5--3--2---4--1------0--,4.109,1261.59,1265.71
20a.sql,DuckDB,NULL,8--4---3---7--5---9--6---1--0---2-----,5.182,1259.52,1264.72
2c.sql,DuckDB,NULL,4--3---2---1---0--,0.555,1577.15,1577.72
13b.sql,DuckDB,NULL,6--3---5--0---1---8--7---4---2----,4.124,430.604,434.744
10a.sql,DuckDB,NULL,6--4---3---2---5--1----0--,4.205,1673.94,1678.17
11c.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.973,275.289,279.278
27a.sql,DuckDB,NULL,9--5---7--3---4---1--0---2---10--6----11-----8--,5.355,56532.6,56538
10b.sql,DuckDB,NULL,6--4---3---2---5--1----0--,4.053,1602.38,1606.45
4b.sql,DuckDB,NULL,4--3---2---1---0--,0.806,194.512,195.334
22b.sql,DuckDB,NULL,7--2---9--4---6--0---1---10--5---8--3------,4.743,57307.1,57311.9
1d.sql,DuckDB,NULL,4--3---2---1---0--,0.646,653.908,654.571
4c.sql,DuckDB,NULL,4--3---2---1---0--,0.784,745.384,746.185
16a.sql,DuckDB,NULL,6--0---1---7--5---4---3---2---,4.451,5031.89,5036.35
9a.sql,DuckDB,NULL,7--4---3---6--2----1---5--0---,4.641,1748.59,1753.25
28b.sql,DuckDB,NULL,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,5.993,56680.2,56686.3
17a.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.206,2032.45,2036.67
5a.sql,DuckDB,NULL,4--3---2---1---0--,0.892,57145.3,57146.3
2b.sql,DuckDB,NULL,4--3---2---1---0--,0.605,1594.99,1595.61
12b.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.914,56185.8,56189.8
33b.sql,DuckDB,NULL,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,5.831,347.705,353.552
15c.sql,DuckDB,NULL,6--3---7--4---5--1---2---8--0-----,4.146,59107.2,59111.4
8d.sql,DuckDB,NULL,6--5--3--2---4--1------0--,4.821,4823.95,4828.79
17f.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.4,3017.7,3022.11
22d.sql,DuckDB,NULL,7--2---9--4---6--0---1---10--5---8--3------,5.089,59233.5,59238.6
1a.sql,DuckDB,NULL,4--3---2---1---0--,0.996,667.389,668.403
9d.sql,DuckDB,NULL,7--4---3---6--2----1---5--0---,4.173,3437.66,3441.86
19b.sql,DuckDB,NULL,2--1---8---7--0----9--6---5---4---3---,5.03,58061.2,58066.2
29c.sql,DuckDB,NULL,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,5.572,58258.3,58263.9
23a.sql,DuckDB,NULL,8--4---9--5---7--2---3---10--6---1--0------,4.657,56723.6,56728.3
9c.sql,DuckDB,NULL,7--4---3---6--2----1---5--0---,4.411,2041.83,2046.26
2d.sql,DuckDB,NULL,4--3---2---1---0--,0.721,1683.52,1684.26
11b.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,4.217,233.023,237.257
23c.sql,DuckDB,NULL,8--4---9--5---7--2---3---10--6---1--0------,4.835,57015.6,57020.5
16d.sql,DuckDB,NULL,6--0---1---7--5---4---3---2---,4.529,5886.92,5891.47
2a.sql,DuckDB,NULL,4--3---2---1---0--,0.732,1642.58,1643.33
14b.sql,DuckDB,NULL,4--0---7--6---5---3---2---1---,4.295,57410.5,57414.8
19d.sql,DuckDB,NULL,2--1---8---7--0----9--6---5---4---3---,4.174,7796.15,7800.34
16c.sql,DuckDB,NULL,6--0---1---7--5---4---3---2---,4.385,5997.59,6001.99
13a.sql,DuckDB,NULL,6--3---5--0---1---8--7---4---2----,4.051,56570.9,56575
25a.sql,DuckDB,NULL,7--0---8--6---5---4---3---2---1---,3.968,61248.5,61252.5
17c.sql,DuckDB,NULL,6--4---3---2---1---5--0---,6.327,1874.66,1881.01
3b.sql,DuckDB,NULL,3--2---1---0--,0.621,58493.7,58494.3
17b.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.122,1703.01,1707.15
20b.sql,DuckDB,NULL,8--4---3---7--5---9--6---1--0---2-----,5.403,671.497,676.92
6c.sql,DuckDB,NULL,4--2---1---3--0---,0.795,391.615,392.428
1c.sql,DuckDB,NULL,4--3---2---1---0--,0.736,241.971,242.724
30a.sql,DuckDB,NULL,10--3---7--4---9--6---8--5---1--0---2----11-----,4.47,59213.7,59218.2
29a.sql,DuckDB,NULL,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,5.586,57974.3,57979.9
30b.sql,DuckDB,NULL,10--3---7--4---9--6---8--5---1--0---2----11-----,4.873,57957.2,57962.1
11d.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.614,456.516,460.148
8b.sql,DuckDB,NULL,6--5--3--2---4--1------0--,4.383,1090.29,1094.69
26a.sql,DuckDB,NULL,4--3---10---9--6---11--7---8--5---1--0---2------,4.626,1262.02,1266.66
23b.sql,DuckDB,NULL,8--4---9--5---7--2---3---10--6---1--0------,4.639,50330.5,50335.1
15b.sql,DuckDB,NULL,6--3---7--4---5--1---2---8--0-----,4.323,50358.1,50362.5
12a.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.717,56329,56332.7
22a.sql,DuckDB,NULL,7--2---9--4---6--0---1---10--5---8--3------,4.697,56967.4,56972.1
19a.sql,DuckDB,NULL,2--1---8---7--0----9--6---5---4---3---,4.706,57998.5,58003.2
21a.sql,DuckDB,NULL,6--2---4--0---1---8--7---3-----5--,4.446,57013.9,57018.4
26c.sql,DuckDB,NULL,4--3---10---9--6---11--7---8--5---1--0---2------,4.632,1147.19,1151.84
7b.sql,DuckDB,NULL,7--4---3---1---6--0---2---5---,5.319,683.359,688.696
14c.sql,DuckDB,NULL,4--0---7--6---5---3---2---1---,3.762,58190.4,58194.1
9b.sql,DuckDB,NULL,7--4---3---6--2----1---5--0---,4.605,1452.52,1457.15
19c.sql,DuckDB,NULL,2--1---8---7--0----9--6---5---4---3---,4.503,58418.4,58422.9
7c.sql,DuckDB,NULL,7--4---3---1---6--0---2---5---,5.455,32620,32625.5
4a.sql,DuckDB,NULL,4--3---2---1---0--,0.84,502.84,503.698
6e.sql,DuckDB,NULL,4--2---1---3--0---,0.816,568.044,568.878
12c.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.766,56958.9,56962.7
27c.sql,DuckDB,NULL,9--5---7--3---4---1--0---2---10--6----11-----8--,5.436,57021.3,57026.7
26b.sql,DuckDB,NULL,4--3---10---9--6---11--7---8--5---1--0---2------,4.548,1053.72,1058.29
33a.sql,DuckDB,NULL,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,5.769,418.416,424.202
24a.sql,DuckDB,NULL,2--1---10---9--0----11--8---7---6---5---4---3---,4.596,58387.2,58391.9
33c.sql,DuckDB,NULL,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,6.04,470.313,476.37
21b.sql,DuckDB,NULL,6--2---4--0---1---8--7---3-----5--,4.62,56330.8,56335.5
25c.sql,DuckDB,NULL,7--0---8--6---5---4---3---2---1---,3.918,64941.8,64945.7
3c.sql,DuckDB,NULL,3--2---1---0--,2.767,59551.9,59554.7
15d.sql,DuckDB,NULL,6--3---7--4---5--1---2---8--0-----,4.897,3572.66,3577.58
22c.sql,DuckDB,NULL,7--2---9--4---6--0---1---10--5---8--3------,6.282,59995.8,60002.1
28c.sql,DuckDB,NULL,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,5.978,58539,58545
7a.sql,DuckDB,NULL,7--4---3---1---6--0---2---5---,5.372,1004.16,1009.55
11a.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,4.024,255.63,259.672
6a.sql,DuckDB,NULL,4--2---1---3--0---,0.811,460.384,461.214
6d.sql,DuckDB,NULL,4--2---1---3--0---,0.855,573.861,574.734
5c.sql,DuckDB,NULL,4--3---2---1---0--,0.887,57893.5,57894.4
18c.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.066,59331.4,59335.5
18b.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.295,58002.5,58006.9
1b.sql,DuckDB,NULL,4--3---2---1---0--,0.633,560.851,561.501
8c.sql,DuckDB,NULL,6--5--3--2---4--1------0--,3.666,6035.89,6039.57
29b.sql,DuckDB,NULL,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,5.499,51369.6,51375.1
6b.sql,DuckDB,NULL,4--2---1---3--0---,0.819,403.166,404.003
30c.sql,DuckDB,NULL,10--3---7--4---9--6---8--5---1--0---2----11-----,4.481,59238.5,59243
31c.sql,DuckDB,NULL,9--0---6--2---8--4---5--1---7--3---10------,4.769,59283.4,59288.2
13d.sql,DuckDB,NULL,6--3---5--0---1---8--7---4---2----,3.914,789.151,793.087
17d.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.162,1766.38,1770.56
25b.sql,DuckDB,NULL,7--0---8--6---5---4---3---2---1---,4.038,57624.6,57628.7
3a.sql,DuckDB,NULL,3--2---1---0--,0.595,57206.1,57206.7
16b.sql,DuckDB,NULL,6--0---1---7--5---4---3---2---,4.307,10666.5,10670.9
27b.sql,DuckDB,NULL,9--5---7--3---4---1--0---2---10--6----11-----8--,5.591,56418.2,56423.8
17e.sql,DuckDB,NULL,6--4---3---2---1---5--0---,3.95,4573.33,4577.3
28a.sql,DuckDB,NULL,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,5.928,57821.4,57827.4
31b.sql,DuckDB,NULL,9--0---6--2---8--4---5--1---7--3---10------,5.181,58185.6,58190.8
32a.sql,DuckDB,NULL,5--4--3----2---1---0--,1.211,497.049,498.278
15a.sql,DuckDB,NULL,6--3---7--4---5--1---2---8--0-----,4.325,50540.9,50545.2
20c.sql,DuckDB,NULL,8--4---3---7--5---9--6---1--0---2-----,5.186,1973.39,1978.6
6f.sql,DuckDB,NULL,4--2---1---3--0---,0.762,3478.94,3479.72
18a.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.433,62659.1,62663.6
10c.sql,DuckDB,NULL,6--4---3---2---5--1----0--,4.266,2516.93,2521.21
5b.sql,DuckDB,NULL,4--3---2---1---0--,1.033,56392.5,56393.5
31a.sql,DuckDB,NULL,9--0---6--2---8--4---5--1---7--3---10------,4.935,58273,58277.9
14a.sql,DuckDB,NULL,4--0---7--6---5---3---2---1---,3.776,57667.4,57671.2
32b.sql,DuckDB,NULL,5--4--3----2---1---0--,1.214,500.265,501.496
13c.sql,DuckDB,NULL,6--3---5--0---1---8--7---4---2----,4.198,344.504,348.72
24b.sql,DuckDB,NULL,2--1---10---9--0----11--8---7---6---5---4---3---,4.674,57980.2,57984.9
21c.sql,DuckDB,NULL,6--2---4--0---1---8--7---3-----5--,4.62,57026.1,57030.7
8a.sql,DuckDB,NULL,6--5--3--2---4--1------0--,4.067,1252.83,1256.91
20a.sql,DuckDB,NULL,8--4---3---7--5---9--6---1--0---2-----,5.223,1266.92,1272.16
2c.sql,DuckDB,NULL,4--3---2---1---0--,0.551,1610.74,1611.31
13b.sql,DuckDB,NULL,6--3---5--0---1---8--7---4---2----,4.072,431.26,435.349
10a.sql,DuckDB,NULL,6--4---3---2---5--1----0--,4.153,1676.09,1680.27
11c.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.93,279.39,283.339
27a.sql,DuckDB,NULL,9--5---7--3---4---1--0---2---10--6----11-----8--,5.368,56452.7,56458.1
10b.sql,DuckDB,NULL,6--4---3---2---5--1----0--,3.982,1608.06,1612.06
4b.sql,DuckDB,NULL,4--3---2---1---0--,0.821,196.455,197.295
22b.sql,DuckDB,NULL,7--2---9--4---6--0---1---10--5---8--3------,4.709,57264.7,57269.5
1d.sql,DuckDB,NULL,4--3---2---1---0--,0.65,659.431,660.1
4c.sql,DuckDB,NULL,4--3---2---1---0--,0.808,759.204,760.031
16a.sql,DuckDB,NULL,6--0---1---7--5---4---3---2---,4.384,5078.2,5082.6
9a.sql,DuckDB,NULL,7--4---3---6--2----1---5--0---,4.535,1754.84,1759.39
28b.sql,DuckDB,NULL,10--5---12--7---9--3---4---13--8---11--6---1--0---2-------,5.988,56643.7,56649.7
17a.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.219,2075.44,2079.67
5a.sql,DuckDB,NULL,4--3---2---1---0--,0.889,57079,57079.9
2b.sql,DuckDB,NULL,4--3---2---1---0--,0.613,1629.78,1630.41
12b.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.907,56119.6,56123.5
33b.sql,DuckDB,NULL,7--0---12--4---9--2---11--6----10--3-----13--5-----8--1---,5.758,347.66,353.435
15c.sql,DuckDB,NULL,6--3---7--4---5--1---2---8--0-----,4.18,59076.6,59080.8
8d.sql,DuckDB,NULL,6--5--3--2---4--1------0--,4.731,4935.44,4940.19
17f.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.425,3079.68,3084.12
22d.sql,DuckDB,NULL,7--2---9--4---6--0---1---10--5---8--3------,4.956,59158.6,59163.6
1a.sql,DuckDB,NULL,4--3---2---1---0--,1.001,663.356,664.374
9d.sql,DuckDB,NULL,7--4---3---6--2----1---5--0---,4.192,3436.11,3440.32
19b.sql,DuckDB,NULL,2--1---8---7--0----9--6---5---4---3---,5.046,58163.4,58168.5
29c.sql,DuckDB,NULL,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,5.565,58314.6,58320.2
23a.sql,DuckDB,NULL,8--4---9--5---7--2---3---10--6---1--0------,4.622,56834,56838.7
9c.sql,DuckDB,NULL,7--4---3---6--2----1---5--0---,4.37,2027.45,2031.84
2d.sql,DuckDB,NULL,4--3---2---1---0--,0.726,1647.6,1648.34
11b.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,4.265,231.932,236.213
23c.sql,DuckDB,NULL,8--4---9--5---7--2---3---10--6---1--0------,4.801,57125.7,57130.5
16d.sql,DuckDB,NULL,6--0---1---7--5---4---3---2---,4.528,5789.44,5793.98
2a.sql,DuckDB,NULL,4--3---2---1---0--,0.747,1589.73,1590.5
14b.sql,DuckDB,NULL,4--0---7--6---5---3---2---1---,4.274,57525.5,57529.8
19d.sql,DuckDB,NULL,2--1---8---7--0----9--6---5---4---3---,4.163,7634.57,7638.75
16c.sql,DuckDB,NULL,6--0---1---7--5---4---3---2---,4.426,5909.4,5913.84
13a.sql,DuckDB,NULL,6--3---5--0---1---8--7---4---2----,4.034,56549.6,56553.6
25a.sql,DuckDB,NULL,7--0---8--6---5---4---3---2---1---,3.963,61301,61305
17c.sql,DuckDB,NULL,6--4---3---2---1---5--0---,6.463,1858.62,1865.11
3b.sql,DuckDB,NULL,3--2---1---0--,0.626,58823,58823.6
17b.sql,DuckDB,NULL,6--4---3---2---1---5--0---,4.178,1670.54,1674.73
20b.sql,DuckDB,NULL,8--4---3---7--5---9--6---1--0---2-----,5.091,669.753,674.862
6c.sql,DuckDB,NULL,4--2---1---3--0---,0.78,393.017,393.815
1c.sql,DuckDB,NULL,4--3---2---1---0--,0.736,238.821,239.574
30a.sql,DuckDB,NULL,10--3---7--4---9--6---8--5---1--0---2----11-----,4.387,59423.6,59428
29a.sql,DuckDB,NULL,5--4---15---14--0---8---13----11--7---12--9---10--6---2--1---3---16------,5.584,58145.6,58151.2
30b.sql,DuckDB,NULL,10--3---7--4---9--6---8--5---1--0---2----11-----,4.883,58107.7,58112.6
11d.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.594,453.555,457.165
8b.sql,DuckDB,NULL,6--5--3--2---4--1------0--,4.411,1081.42,1085.85
26a.sql,DuckDB,NULL,4--3---10---9--6---11--7---8--5---1--0---2------,4.652,1273.57,1278.24
23b.sql,DuckDB,NULL,8--4---9--5---7--2---3---10--6---1--0------,4.699,50465.1,50469.8
15b.sql,DuckDB,NULL,6--3---7--4---5--1---2---8--0-----,4.327,50481.2,50485.5
12a.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.693,56459.4,56463.1
22a.sql,DuckDB,NULL,7--2---9--4---6--0---1---10--5---8--3------,4.659,57110.2,57114.8
19a.sql,DuckDB,NULL,2--1---8---7--0----9--6---5---4---3---,4.721,58134.4,58139.2
21a.sql,DuckDB,NULL,6--2---4--0---1---8--7---3-----5--,4.498,57124.7,57129.3
26c.sql,DuckDB,NULL,4--3---10---9--6---11--7---8--5---1--0---2------,4.588,1140.21,1144.82
7b.sql,DuckDB,NULL,7--4---3---1---6--0---2---5---,5.267,683.471,688.755
14c.sql,DuckDB,NULL,4--0---7--6---5---3---2---1---,3.79,58329.2,58333
9b.sql,DuckDB,NULL,7--4---3---6--2----1---5--0---,4.547,1447.86,1452.42
19c.sql,DuckDB,NULL,2--1---8---7--0----9--6---5---4---3---,4.564,58482.5,58487.1
7c.sql,DuckDB,NULL,7--4---3---1---6--0---2---5---,5.473,32652.6,32658.1
4a.sql,DuckDB,NULL,4--3---2---1---0--,0.803,493.438,494.259
6e.sql,DuckDB,NULL,4--2---1---3--0---,0.804,570.171,570.991
12c.sql,DuckDB,NULL,5--2---4--0---1---7--6---3----,3.745,57062,57065.8
